State,Parameters,Month,count,Year
Manipur,Respiratory Hospitalizations,November,251.0,2019.0
Manipur,Asthma/COPD Cases,November,109.0,2019.0
Manipur,Respiratory Mortality,November,0.0,2019.0
Manipur,Respiratory Mortality,November,3.0,2019.0
Meghalaya,Other Respiratory Illness Cases,November,351.0,2019.0
Meghalaya,Asthma Cases,November,37.0,2019.0
Meghalaya,Respiratory Hospitalizations,November,622.0,2019.0
Meghalaya,Asthma/COPD Cases,November,723.0,2019.0
Meghalaya,Respiratory Mortality,November,12.0,2019.0
Meghalaya,Respiratory Mortality,November,24.0,2019.0
Mizoram,Other Respiratory Illness Cases,November,143.0,2019.0
Mizoram,Asthma Cases,November,14.0,2019.0
Mizoram,Respiratory Hospitalizations,November,529.0,2019.0
Mizoram,Asthma/COPD Cases,November,253.0,2019.0
Mizoram,Respiratory Mortality,November,0.0,2019.0
Mizoram,Respiratory Mortality,November,12.0,2019.0
Nagaland,Other Respiratory Illness Cases,November,14.0,2019.0
Nagaland,Asthma Cases,November,2.0,2019.0
Nagaland,Respiratory Hospitalizations,November,40.0,2019.0
Nagaland,Asthma/COPD Cases,November,89.0,2019.0
Nagaland,Respiratory Mortality,November,0.0,2019.0
Nagaland,Respiratory Mortality,November,4.0,2019.0
Odisha,Other Respiratory Illness Cases,November,2509.0,2019.0
Odisha,Asthma Cases,November,1255.0,2019.0
Odisha,Respiratory Hospitalizations,November,3038.0,2019.0
Odisha,Asthma/COPD Cases,November,5091.0,2019.0
Odisha,Respiratory Mortality,November,27.0,2019.0
Odisha,Respiratory Mortality,November,141.0,2019.0
Puducherry,Other Respiratory Illness Cases,November,153.0,2019.0
Puducherry,Asthma Cases,November,317.0,2019.0
Puducherry,Respiratory Hospitalizations,November,455.0,2019.0
Puducherry,Asthma/COPD Cases,November,889.0,2019.0
Puducherry,Respiratory Mortality,November,2.0,2019.0
Puducherry,Respiratory Mortality,November,8.0,2019.0
Punjab,Other Respiratory Illness Cases,November,833.0,2019.0
Punjab,Asthma Cases,November,872.0,2019.0
Punjab,Respiratory Hospitalizations,November,1337.0,2019.0
Punjab,Asthma/COPD Cases,November,1487.0,2019.0
Punjab,Respiratory Mortality,November,0.0,2019.0
Punjab,Respiratory Mortality,November,179.0,2019.0
Rajasthan,Other Respiratory Illness Cases,November,8711.0,2019.0
Rajasthan,Asthma Cases,November,2528.0,2019.0
Rajasthan,Respiratory Hospitalizations,November,4546.0,2019.0
Rajasthan,Asthma/COPD Cases,November,16502.0,2019.0
Rajasthan,Respiratory Mortality,November,22.0,2019.0
Rajasthan,Respiratory Mortality,November,377.0,2019.0
Sikkim,Other Respiratory Illness Cases,November,20.0,2019.0
Sikkim,Asthma Cases,November,2.0,2019.0
Sikkim,Respiratory Hospitalizations,November,102.0,2019.0
Sikkim,Asthma/COPD Cases,November,188.0,2019.0
Sikkim,Respiratory Mortality,November,0.0,2019.0
Sikkim,Respiratory Mortality,November,2.0,2019.0
Tamil Nadu,Other Respiratory Illness Cases,November,757.0,2019.0
Tamil Nadu,Asthma Cases,November,475.0,2019.0
Tamil Nadu,Respiratory Hospitalizations,November,78730.0,2019.0
Tamil Nadu,Asthma/COPD Cases,November,9233.0,2019.0
Tamil Nadu,Respiratory Mortality,November,8.0,2019.0
Tamil Nadu,Respiratory Mortality,November,442.0,2019.0
Telangana,Other Respiratory Illness Cases,November,368.0,2019.0
Telangana,Asthma Cases,November,478.0,2019.0
Telangana,Respiratory Hospitalizations,November,807.0,2019.0
Telangana,Asthma/COPD Cases,November,2822.0,2019.0
Telangana,Respiratory Mortality,November,1.0,2019.0
Telangana,Respiratory Mortality,November,100.0,2019.0
Tripura,Other Respiratory Illness Cases,November,104.0,2019.0
Tripura,Asthma Cases,November,31.0,2019.0
Tripura,Respiratory Hospitalizations,November,388.0,2019.0
Tripura,Asthma/COPD Cases,November,1156.0,2019.0
Tripura,Respiratory Mortality,November,2.0,2019.0
Tripura,Respiratory Mortality,November,51.0,2019.0
Uttar Pradesh,Other Respiratory Illness Cases,November,12565.0,2019.0
Uttar Pradesh,Asthma Cases,November,3017.0,2019.0
Uttar Pradesh,Respiratory Hospitalizations,November,3975.0,2019.0
Uttar Pradesh,Asthma/COPD Cases,November,21773.0,2019.0
Uttar Pradesh,Respiratory Mortality,November,9.0,2019.0
Uttar Pradesh,Respiratory Mortality,November,221.0,2019.0
Uttarakhand,Other Respiratory Illness Cases,November,317.0,2019.0
Uttarakhand,Asthma Cases,November,162.0,2019.0
Uttarakhand,Respiratory Hospitalizations,November,241.0,2019.0
Uttarakhand,Asthma/COPD Cases,November,516.0,2019.0
Uttarakhand,Respiratory Mortality,November,1.0,2019.0
Uttarakhand,Respiratory Mortality,November,24.0,2019.0
West Bengal,Other Respiratory Illness Cases,November,2259.0,2019.0
West Bengal,Asthma Cases,November,778.0,2019.0
West Bengal,Respiratory Hospitalizations,November,12175.0,2019.0
West Bengal,Asthma/COPD Cases,November,26274.0,2019.0
West Bengal,Respiratory Mortality,November,34.0,2019.0
West Bengal,Respiratory Mortality,November,1027.0,2019.0
Andhra Pradesh,Other Respiratory Illness Cases,November,0.0,2019.0
Andhra Pradesh,Asthma Cases,November,0.0,2019.0
Andhra Pradesh,Respiratory Hospitalizations,November,0.0,2019.0
Andhra Pradesh,Asthma/COPD Cases,November,0.0,2019.0
Andhra Pradesh,Respiratory Mortality,November,0.0,2019.0
Andhra Pradesh,Respiratory Mortality,November,0.0,2019.0
Arunachal Pradesh,Other Respiratory Illness Cases,November,0.0,2019.0
Arunachal Pradesh,Asthma Cases,November,0.0,2019.0
Arunachal Pradesh,Respiratory Hospitalizations,November,12.0,2019.0
Arunachal Pradesh,Asthma/COPD Cases,November,24.0,2019.0
Arunachal Pradesh,Respiratory Mortality,November,1.0,2019.0
Assam,Other Respiratory Illness Cases,November,206.0,2019.0
Assam,Asthma Cases,November,146.0,2019.0
Assam,Respiratory Hospitalizations,November,333.0,2019.0
Assam,Asthma/COPD Cases,November,706.0,2019.0
Assam,Respiratory Mortality,November,0.0,2019.0
Assam,Respiratory Mortality,November,20.0,2019.0
Bihar,Other Respiratory Illness Cases,November,97.0,2019.0
Bihar,Asthma Cases,November,0.0,2019.0
Bihar,Respiratory Hospitalizations,November,0.0,2019.0
Bihar,Asthma/COPD Cases,November,48.0,2019.0
Bihar,Respiratory Mortality,November,0.0,2019.0
Bihar,Respiratory Mortality,November,0.0,2019.0
Chhattisgarh,Other Respiratory Illness Cases,November,83.0,2019.0
Chhattisgarh,Asthma Cases,November,14.0,2019.0
Chhattisgarh,Respiratory Hospitalizations,November,120.0,2019.0
Chhattisgarh,Asthma/COPD Cases,November,365.0,2019.0
Chhattisgarh,Respiratory Mortality,November,0.0,2019.0
Chhattisgarh,Respiratory Mortality,November,1.0,2019.0
Daman & Diu,Other Respiratory Illness Cases,November,0.0,2019.0
Daman & Diu,Asthma Cases,November,0.0,2019.0
Daman & Diu,Respiratory Hospitalizations,November,0.0,2019.0
Daman & Diu,Asthma/COPD Cases,November,0.0,2019.0
Daman & Diu,Respiratory Mortality,November,0.0,2019.0
Daman & Diu,Respiratory Mortality,November,0.0,2019.0
Delhi,Other Respiratory Illness Cases,November,904.0,2019.0
Delhi,Asthma Cases,November,628.0,2019.0
Delhi,Respiratory Hospitalizations,November,419.0,2019.0
Delhi,Asthma/COPD Cases,November,2539.0,2019.0
Delhi,Respiratory Mortality,November,1.0,2019.0
Delhi,Respiratory Mortality,November,85.0,2019.0
Goa,Other Respiratory Illness Cases,November,0.0,2019.0
Goa,Asthma Cases,November,0.0,2019.0
Goa,Respiratory Hospitalizations,November,0.0,2019.0
Goa,Asthma/COPD Cases,November,0.0,2019.0
Goa,Respiratory Mortality,November,0.0,2019.0
Goa,Respiratory Mortality,November,0.0,2019.0
Gujarat,Other Respiratory Illness Cases,November,32.0,2019.0
Gujarat,Asthma Cases,November,38.0,2019.0
Gujarat,Respiratory Hospitalizations,November,84.0,2019.0
Gujarat,Asthma/COPD Cases,November,28.0,2019.0
Gujarat,Respiratory Mortality,November,0.0,2019.0
Gujarat,Respiratory Mortality,November,0.0,2019.0
Haryana,Other Respiratory Illness Cases,November,0.0,2019.0
Haryana,Asthma Cases,November,0.0,2019.0
Haryana,Respiratory Hospitalizations,November,0.0,2019.0
Haryana,Asthma/COPD Cases,November,0.0,2019.0
Haryana,Respiratory Mortality,November,0.0,2019.0
Haryana,Respiratory Mortality,November,0.0,2019.0
Himachal Pradesh,Other Respiratory Illness Cases,November,0.0,2019.0
Himachal Pradesh,Asthma Cases,November,0.0,2019.0
Himachal Pradesh,Asthma/COPD Cases,November,7.0,2019.0
Himachal Pradesh,Respiratory Mortality,November,0.0,2019.0
Himachal Pradesh,Respiratory Mortality,November,0.0,2019.0
Jammu & Kashmir,Other Respiratory Illness Cases,November,14.0,2019.0
Jammu & Kashmir,Asthma Cases,November,11.0,2019.0
Jammu & Kashmir,Respiratory Hospitalizations,November,19.0,2019.0
Jammu & Kashmir,Asthma/COPD Cases,November,0.0,2019.0
Jammu & Kashmir,Respiratory Mortality,November,0.0,2019.0
Jammu & Kashmir,Respiratory Mortality,November,0.0,2019.0
Jharkhand,Other Respiratory Illness Cases,November,35.0,2019.0
Jharkhand,Asthma Cases,November,22.0,2019.0
Jharkhand,Respiratory Hospitalizations,November,43.0,2019.0
Jharkhand,Asthma/COPD Cases,November,170.0,2019.0
Jharkhand,Respiratory Mortality,November,0.0,2019.0
Jharkhand,Respiratory Mortality,November,0.0,2019.0
Karnataka,Other Respiratory Illness Cases,November,552.0,2019.0
Karnataka,Asthma Cases,November,662.0,2019.0
Karnataka,Respiratory Hospitalizations,November,1723.0,2019.0
Karnataka,Asthma/COPD Cases,November,3443.0,2019.0
Karnataka,Respiratory Mortality,November,1.0,2019.0
Karnataka,Respiratory Mortality,November,96.0,2019.0
Kerala,Other Respiratory Illness Cases,November,844.0,2019.0
Kerala,Asthma Cases,November,922.0,2019.0
Kerala,Respiratory Hospitalizations,November,2384.0,2019.0
Kerala,Asthma/COPD Cases,November,2898.0,2019.0
Kerala,Respiratory Mortality,November,0.0,2019.0
Kerala,Respiratory Mortality,November,82.0,2019.0
Madhya Pradesh,Other Respiratory Illness Cases,November,334.0,2019.0
Madhya Pradesh,Asthma Cases,November,37.0,2019.0
Madhya Pradesh,Respiratory Hospitalizations,November,468.0,2019.0
Madhya Pradesh,Asthma/COPD Cases,November,2011.0,2019.0
Madhya Pradesh,Respiratory Mortality,November,0.0,2019.0
Madhya Pradesh,Respiratory Mortality,November,51.0,2019.0
Maharashtra,Other Respiratory Illness Cases,November,177.0,2019.0
Maharashtra,Asthma Cases,November,20.0,2019.0
Maharashtra,Respiratory Hospitalizations,November,175.0,2019.0
Maharashtra,Asthma/COPD Cases,November,0.0,2019.0
Maharashtra,Respiratory Mortality,November,2.0,2019.0
Maharashtra,Respiratory Mortality,November,233.0,2019.0
Manipur,Other Respiratory Illness Cases,November,10.0,2019.0
Manipur,Asthma Cases,November,0.0,2019.0
Manipur,Respiratory Hospitalizations,November,90.0,2019.0
Manipur,Asthma/COPD Cases,November,25.0,2019.0
Meghalaya,Other Respiratory Illness Cases,November,219.0,2019.0
Meghalaya,Asthma Cases,November,4.0,2019.0
Meghalaya,Respiratory Hospitalizations,November,280.0,2019.0
Meghalaya,Asthma/COPD Cases,November,432.0,2019.0
Meghalaya,Respiratory Mortality,November,2.0,2019.0
Meghalaya,Respiratory Mortality,November,9.0,2019.0
Mizoram,Other Respiratory Illness Cases,November,14.0,2019.0
Mizoram,Asthma Cases,November,1.0,2019.0
Mizoram,Respiratory Hospitalizations,November,36.0,2019.0
Mizoram,Asthma/COPD Cases,November,46.0,2019.0
Mizoram,Respiratory Mortality,November,0.0,2019.0
Mizoram,Respiratory Mortality,November,2.0,2019.0
Nagaland,Other Respiratory Illness Cases,November,18.0,2019.0
Nagaland,Asthma Cases,November,1.0,2019.0
Nagaland,Respiratory Hospitalizations,November,11.0,2019.0
Nagaland,Asthma/COPD Cases,November,32.0,2019.0
Nagaland,Respiratory Mortality,November,0.0,2019.0
Nagaland,Respiratory Mortality,November,2.0,2019.0
Odisha,Other Respiratory Illness Cases,November,58.0,2019.0
Odisha,Asthma Cases,November,67.0,2019.0
Odisha,Respiratory Hospitalizations,November,126.0,2019.0
Odisha,Asthma/COPD Cases,November,207.0,2019.0
Odisha,Respiratory Mortality,November,0.0,2019.0
Odisha,Respiratory Mortality,November,15.0,2019.0
Puducherry,Other Respiratory Illness Cases,November,2.0,2019.0
Puducherry,Asthma Cases,November,3.0,2019.0
Puducherry,Respiratory Hospitalizations,November,19.0,2019.0
Puducherry,Asthma/COPD Cases,November,7.0,2019.0
Puducherry,Respiratory Mortality,November,0.0,2019.0
Puducherry,Respiratory Mortality,November,1.0,2019.0
Punjab,Other Respiratory Illness Cases,November,0.0,2019.0
Punjab,Asthma Cases,November,0.0,2019.0
Punjab,Respiratory Hospitalizations,November,0.0,2019.0
Punjab,Asthma/COPD Cases,November,1.0,2019.0
Punjab,Respiratory Mortality,November,0.0,2019.0
Punjab,Respiratory Mortality,November,0.0,2019.0
Rajasthan,Other Respiratory Illness Cases,November,47.0,2019.0
Rajasthan,Asthma Cases,November,51.0,2019.0
Rajasthan,Respiratory Hospitalizations,November,153.0,2019.0
Rajasthan,Asthma/COPD Cases,November,0.0,2019.0
Rajasthan,Respiratory Mortality,November,0.0,2019.0
Rajasthan,Respiratory Mortality,November,0.0,2019.0
Telangana,Other Respiratory Illness Cases,November,8.0,2019.0
Telangana,Asthma Cases,November,16.0,2019.0
Telangana,Respiratory Hospitalizations,November,0.0,2019.0
Telangana,Asthma/COPD Cases,November,7.0,2019.0
Telangana,Respiratory Mortality,November,0.0,2019.0
Telangana,Respiratory Mortality,November,0.0,2019.0
Tripura,Respiratory Mortality,November,7.0,2019.0
Uttar Pradesh,Other Respiratory Illness Cases,November,646.0,2019.0
Uttar Pradesh,Asthma Cases,November,202.0,2019.0
Uttar Pradesh,Respiratory Hospitalizations,November,1742.0,2019.0
Uttar Pradesh,Asthma/COPD Cases,November,314.0,2019.0
Uttar Pradesh,Respiratory Mortality,November,0.0,2019.0
Uttar Pradesh,Respiratory Mortality,November,0.0,2019.0
Uttarakhand,Respiratory Hospitalizations,November,3.0,2019.0
Uttarakhand,Asthma/COPD Cases,November,5.0,2019.0
West Bengal,Other Respiratory Illness Cases,November,32.0,2019.0
West Bengal,Asthma Cases,November,7.0,2019.0
West Bengal,Respiratory Hospitalizations,November,17.0,2019.0
West Bengal,Asthma/COPD Cases,November,13.0,2019.0
West Bengal,Respiratory Mortality,November,0.0,2019.0
West Bengal,Respiratory Mortality,November,2.0,2019.0
A & N Islands,Other Respiratory Illness Cases,November,0.0,2019.0
A & N Islands,Asthma Cases,November,0.0,2019.0
A & N Islands,Respiratory Hospitalizations,November,0.0,2019.0
A & N Islands,Asthma/COPD Cases,November,0.0,2019.0
A & N Islands,Respiratory Mortality,November,0.0,2019.0
A & N Islands,Respiratory Mortality,November,0.0,2019.0
Andhra Pradesh,Other Respiratory Illness Cases,November,221.0,2019.0
Andhra Pradesh,Asthma Cases,November,400.0,2019.0
Andhra Pradesh,Respiratory Hospitalizations,November,260.0,2019.0
Andhra Pradesh,Asthma/COPD Cases,November,3038.0,2019.0
Andhra Pradesh,Respiratory Mortality,November,0.0,2019.0
Andhra Pradesh,Respiratory Mortality,November,28.0,2019.0
Arunachal Pradesh,Other Respiratory Illness Cases,November,1.0,2019.0
Arunachal Pradesh,Asthma Cases,November,7.0,2019.0
Arunachal Pradesh,Respiratory Hospitalizations,November,0.0,2019.0
Arunachal Pradesh,Asthma/COPD Cases,November,0.0,2019.0
Assam,Other Respiratory Illness Cases,November,104.0,2019.0
Assam,Asthma Cases,November,46.0,2019.0
Assam,Respiratory Hospitalizations,November,59.0,2019.0
Assam,Asthma/COPD Cases,November,216.0,2019.0
Assam,Respiratory Mortality,November,0.0,2019.0
Assam,Respiratory Mortality,November,1.0,2019.0
Bihar,Other Respiratory Illness Cases,November,42.0,2019.0
Bihar,Asthma Cases,November,118.0,2019.0
Bihar,Respiratory Hospitalizations,November,306.0,2019.0
Bihar,Asthma/COPD Cases,November,187.0,2019.0
Bihar,Respiratory Mortality,November,0.0,2019.0
Bihar,Respiratory Mortality,November,1.0,2019.0
Chandigarh,Other Respiratory Illness Cases,November,117.0,2019.0
Chandigarh,Asthma Cases,November,41.0,2019.0
Chandigarh,Respiratory Hospitalizations,November,0.0,2019.0
Chandigarh,Asthma/COPD Cases,November,15.0,2019.0
Chandigarh,Respiratory Mortality,November,0.0,2019.0
Chandigarh,Respiratory Mortality,November,0.0,2019.0
Chhattisgarh,Other Respiratory Illness Cases,November,85.0,2019.0
Chhattisgarh,Asthma Cases,November,14.0,2019.0
Chhattisgarh,Respiratory Hospitalizations,November,206.0,2019.0
Chhattisgarh,Asthma/COPD Cases,November,46.0,2019.0
Chhattisgarh,Respiratory Mortality,November,0.0,2019.0
Chhattisgarh,Respiratory Mortality,November,7.0,2019.0
Dadra & Nagar Haveli,Other Respiratory Illness Cases,November,0.0,2019.0
Dadra & Nagar Haveli,Asthma Cases,November,0.0,2019.0
Dadra & Nagar Haveli,Respiratory Hospitalizations,November,0.0,2019.0
Dadra & Nagar Haveli,Asthma/COPD Cases,November,0.0,2019.0
Dadra & Nagar Haveli,Respiratory Mortality,November,0.0,2019.0
Dadra & Nagar Haveli,Respiratory Mortality,November,0.0,2019.0
Daman & Diu,Other Respiratory Illness Cases,November,0.0,2019.0
Daman & Diu,Asthma Cases,November,0.0,2019.0
Daman & Diu,Respiratory Hospitalizations,November,0.0,2019.0
Daman & Diu,Asthma/COPD Cases,November,0.0,2019.0
Daman & Diu,Respiratory Mortality,November,0.0,2019.0
Daman & Diu,Respiratory Mortality,November,0.0,2019.0
Delhi,Other Respiratory Illness Cases,November,1463.0,2019.0
Delhi,Asthma Cases,November,1010.0,2019.0
Delhi,Respiratory Hospitalizations,November,854.0,2019.0
Delhi,Asthma/COPD Cases,November,1170.0,2019.0
Delhi,Respiratory Mortality,November,0.0,2019.0
Delhi,Respiratory Mortality,November,17.0,2019.0
Goa,Other Respiratory Illness Cases,November,0.0,2019.0
Goa,Asthma Cases,November,0.0,2019.0
Goa,Respiratory Hospitalizations,November,0.0,2019.0
Goa,Asthma/COPD Cases,November,0.0,2019.0
Goa,Respiratory Mortality,November,0.0,2019.0
Goa,Respiratory Mortality,November,0.0,2019.0
Gujarat,Other Respiratory Illness Cases,November,71.0,2019.0
Gujarat,Asthma Cases,November,55.0,2019.0
Gujarat,Respiratory Hospitalizations,November,462.0,2019.0
Gujarat,Asthma/COPD Cases,November,313.0,2019.0
Gujarat,Respiratory Mortality,November,2.0,2019.0
Gujarat,Respiratory Mortality,November,17.0,2019.0
Haryana,Other Respiratory Illness Cases,November,111.0,2019.0
Haryana,Asthma Cases,November,50.0,2019.0
Haryana,Respiratory Hospitalizations,November,159.0,2019.0
Haryana,Asthma/COPD Cases,November,32.0,2019.0
Haryana,Respiratory Mortality,November,4.0,2019.0
Haryana,Respiratory Mortality,November,24.0,2019.0
Himachal Pradesh,Other Respiratory Illness Cases,November,0.0,2019.0
Himachal Pradesh,Asthma Cases,November,0.0,2019.0
Himachal Pradesh,Respiratory Hospitalizations,November,0.0,2019.0
Himachal Pradesh,Asthma/COPD Cases,November,1.0,2019.0
Himachal Pradesh,Respiratory Mortality,November,0.0,2019.0
Himachal Pradesh,Respiratory Mortality,November,0.0,2019.0
Jammu & Kashmir,Other Respiratory Illness Cases,November,71.0,2019.0
Jammu & Kashmir,Asthma Cases,November,41.0,2019.0
Jammu & Kashmir,Respiratory Hospitalizations,November,19.0,2019.0
Jammu & Kashmir,Asthma/COPD Cases,November,0.0,2019.0
Jammu & Kashmir,Respiratory Mortality,November,0.0,2019.0
Jammu & Kashmir,Respiratory Mortality,November,0.0,2019.0
Jharkhand,Other Respiratory Illness Cases,November,30.0,2019.0
Jharkhand,Asthma Cases,November,6.0,2019.0
Jharkhand,Respiratory Hospitalizations,November,16.0,2019.0
Jharkhand,Asthma/COPD Cases,November,93.0,2019.0
Jharkhand,Respiratory Mortality,November,0.0,2019.0
Jharkhand,Respiratory Mortality,November,0.0,2019.0
Karnataka,Other Respiratory Illness Cases,November,657.0,2019.0
Karnataka,Asthma Cases,November,853.0,2019.0
Karnataka,Respiratory Hospitalizations,November,1786.0,2019.0
Karnataka,Asthma/COPD Cases,November,3656.0,2019.0
